Tabela 1612 - Área plantada, área colhida, quantidade produzida, rendimento médio e valor da producao das lavouras temporárias;;;
Variável - Rendimento médio da producao (Quilogramas por Hectare);;;
Unidade da Federacao;Produto das lavouras temporárias;Ano;
Mato Grosso;Cana-de-acúcar;1993;61355
Mato Grosso;Cana-de-acúcar;1994;70037
Mato Grosso;Cana-de-acúcar;1995;70218
Mato Grosso;Cana-de-acúcar;1996;71409
Mato Grosso;Cana-de-acúcar;1997;74565
Mato Grosso;Cana-de-acúcar;1998;72338
Mato Grosso;Cana-de-acúcar;1999;69576
Mato Grosso;Cana-de-acúcar;2000;62727
Mato Grosso;Cana-de-acúcar;2001;66770
Mato Grosso;Cana-de-acúcar;2002;71551
Mato Grosso;Cana-de-acúcar;2003;74571
Mato Grosso;Cana-de-acúcar;2004;69094
Mato Grosso;Cana-de-acúcar;2005;61157
Mato Grosso;Cana-de-acúcar;2006;67029
Mato Grosso;Cana-de-acúcar;2007;68426
Mato Grosso;Cana-de-acúcar;2008;72420
Mato Grosso;Cana-de-acúcar;2009;76042
Mato Grosso;Cana-de-acúcar;2010;68540
Mato Grosso;Cana-de-acúcar;2011;61901
Mato Grosso;Cana-de-acúcar;2012;69463
Mato Grosso;Cana-de-acúcar;2013;69610
Mato Grosso;Cana-de-acúcar;2014;68951
Mato Grosso;Cana-de-acúcar;2015;69450
Mato Grosso;Cana-de-acúcar;2016;69524
Mato Grosso;Cana-de-acúcar;2017;70371
Mato Grosso;Cana-de-acúcar;2018;72006
Mato Grosso;Cana-de-acúcar;2019;78751
Mato Grosso;Cana-de-acúcar;2020;78497
Mato Grosso;Cana-de-acúcar;2021;77503
Mato Grosso;Cana-de-acúcar;2022;76116
Mato Grosso;Cana-de-acúcar;2023;80066
Mato Grosso;Feijao (em grao);1988;408
Mato Grosso;Feijao (em grao);1989;521
Mato Grosso;Feijao (em grao);1990;437
Mato Grosso;Feijao (em grao);1991;516
Mato Grosso;Feijao (em grao);1992;546
Mato Grosso;Feijao (em grao);1993;554
Mato Grosso;Feijao (em grao);1994;630
Mato Grosso;Feijao (em grao);1995;629
Mato Grosso;Feijao (em grao);1996;668
Mato Grosso;Feijao (em grao);1997;699
Mato Grosso;Feijao (em grao);1998;648
Mato Grosso;Feijao (em grao);1999;866
Mato Grosso;Feijao (em grao);2000;870
Mato Grosso;Feijao (em grao);2001;1075
Mato Grosso;Feijao (em grao);2002;1268
Mato Grosso;Feijao (em grao);2003;1317
Mato Grosso;Feijao (em grao);2004;1529
Mato Grosso;Feijao (em grao);2005;1574
Mato Grosso;Feijao (em grao);2006;1327
Mato Grosso;Feijao (em grao);2007;1470
Mato Grosso;Feijao (em grao);2008;1551
Mato Grosso;Feijao (em grao);2009;1240
Mato Grosso;Feijao (em grao);2010;1250
Mato Grosso;Feijao (em grao);2011;1154
Mato Grosso;Feijao (em grao);2012;1342
Mato Grosso;Feijao (em grao);2013;1355
Mato Grosso;Feijao (em grao);2014;1359
Mato Grosso;Feijao (em grao);2015;1330
Mato Grosso;Feijao (em grao);2016;1023
Mato Grosso;Feijao (em grao);2017;1361
Mato Grosso;Feijao (em grao);2018;1267
Mato Grosso;Feijao (em grao);2019;1638
Mato Grosso;Feijao (em grao);2020;1554
Mato Grosso;Feijao (em grao);2021;1473
Mato Grosso;Feijao (em grao);2022;1533
Mato Grosso;Feijao (em grao);2023;1841
Mato Grosso;Milho (em grao);1988;2087
Mato Grosso;Milho (em grao);1989;2362
Mato Grosso;Milho (em grao);1990;2290
Mato Grosso;Milho (em grao);1991;2646
Mato Grosso;Milho (em grao);1992;2631
Mato Grosso;Milho (em grao);1993;2672
Mato Grosso;Milho (em grao);1994;2676
Mato Grosso;Milho (em grao);1995;2790
Mato Grosso;Milho (em grao);1996;2791
Mato Grosso;Milho (em grao);1997;2652
Mato Grosso;Milho (em grao);1998;2308
Mato Grosso;Milho (em grao);1999;2539
Mato Grosso;Milho (em grao);2000;2638
Mato Grosso;Milho (em grao);2001;3249
Mato Grosso;Milho (em grao);2002;3210
Mato Grosso;Milho (em grao);2003;3625
Mato Grosso;Milho (em grao);2004;3622
Mato Grosso;Milho (em grao);2005;3337
Mato Grosso;Milho (em grao);2006;3915
Mato Grosso;Milho (em grao);2007;3718
Mato Grosso;Milho (em grao);2008;4260
Mato Grosso;Milho (em grao);2009;4920
Mato Grosso;Milho (em grao);2010;4058
Mato Grosso;Milho (em grao);2011;4041
Mato Grosso;Milho (em grao);2012;5709
Mato Grosso;Milho (em grao);2013;5908
Mato Grosso;Milho (em grao);2014;5426
Mato Grosso;Milho (em grao);2015;5980
Mato Grosso;Milho (em grao);2016;4106
Mato Grosso;Milho (em grao);2017;6258
Mato Grosso;Milho (em grao);2018;5925
Mato Grosso;Milho (em grao);2019;6268
Mato Grosso;Milho (em grao);2020;6327
Mato Grosso;Milho (em grao);2021;5518
Mato Grosso;Milho (em grao);2022;5975
Mato Grosso;Milho (em grao);2023;6762
Mato Grosso;Soja (em grao);1988;2043
Mato Grosso;Soja (em grao);1989;2228
Mato Grosso;Soja (em grao);1990;2006
Mato Grosso;Soja (em grao);1991;2351
Mato Grosso;Soja (em grao);1992;2505
Mato Grosso;Soja (em grao);1993;2453
Mato Grosso;Soja (em grao);1994;2629
Mato Grosso;Soja (em grao);1995;2364
Mato Grosso;Soja (em grao);1996;2572
Mato Grosso;Soja (em grao);1997;2764
Mato Grosso;Soja (em grao);1998;2734
Mato Grosso;Soja (em grao);1999;2836
Mato Grosso;Soja (em grao);2000;3018
Mato Grosso;Soja (em grao);2001;3054
Mato Grosso;Soja (em grao);2002;3060
Mato Grosso;Soja (em grao);2003;2937
Mato Grosso;Soja (em grao);2004;2758
Mato Grosso;Soja (em grao);2005;2908
Mato Grosso;Soja (em grao);2006;2683
Mato Grosso;Soja (em grao);2007;3009
Mato Grosso;Soja (em grao);2008;3145
Mato Grosso;Soja (em grao);2009;3080
Mato Grosso;Soja (em grao);2010;3017
Mato Grosso;Soja (em grao);2011;3223
Mato Grosso;Soja (em grao);2012;3129
Mato Grosso;Soja (em grao);2013;2959
Mato Grosso;Soja (em grao);2014;3076
Mato Grosso;Soja (em grao);2015;3106
Mato Grosso;Soja (em grao);2016;2887
Mato Grosso;Soja (em grao);2017;3290
Mato Grosso;Soja (em grao);2018;3349
Mato Grosso;Soja (em grao);2019;3316
Mato Grosso;Soja (em grao);2020;3511
Mato Grosso;Soja (em grao);2021;3381
Mato Grosso;Soja (em grao);2022;3481
Mato Grosso;Soja (em grao);2023;3708
Goiás;Algodao herbáceo (em caroco);1988;1845
Goiás;Algodao herbáceo (em caroco);1989;2292
Goiás;Algodao herbáceo (em caroco);1990;1685
Goiás;Algodao herbáceo (em caroco);1991;1945
Goiás;Algodao herbáceo (em caroco);1992;1556
Goiás;Algodao herbáceo (em caroco);1993;2477
Goiás;Algodao herbáceo (em caroco);1994;1885
Goiás;Algodao herbáceo (em caroco);1995;2258
Goiás;Algodao herbáceo (em caroco);1996;2128
Goiás;Algodao herbáceo (em caroco);1997;2279
Goiás;Algodao herbáceo (em caroco);1998;1395
Goiás;Algodao herbáceo (em caroco);1999;2378
Goiás;Algodao herbáceo (em caroco);2000;2631
Goiás;Algodao herbáceo (em caroco);2001;3061
Goiás;Algodao herbáceo (em caroco);2002;2948
Goiás;Algodao herbáceo (em caroco);2003;3071
Goiás;Algodao herbáceo (em caroco);2004;3318
Goiás;Algodao herbáceo (em caroco);2005;2897
Goiás;Algodao herbáceo (em caroco);2006;3072
Goiás;Algodao herbáceo (em caroco);2007;3581
Goiás;Algodao herbáceo (em caroco);2008;3980
Goiás;Algodao herbáceo (em caroco);2009;4142
Goiás;Algodao herbáceo (em caroco);2010;4108
Goiás;Algodao herbáceo (em caroco);2011;3844
Goiás;Algodao herbáceo (em caroco);2012;3656
Goiás;Algodao herbáceo (em caroco);2013;3851
Goiás;Algodao herbáceo (em caroco);2014;3922
Goiás;Algodao herbáceo (em caroco);2015;4102
Goiás;Algodao herbáceo (em caroco);2016;2953
Goiás;Algodao herbáceo (em caroco);2017;3904
Goiás;Algodao herbáceo (em caroco);2018;3855
Goiás;Algodao herbáceo (em caroco);2019;4137
Goiás;Algodao herbáceo (em caroco);2020;4215
Goiás;Algodao herbáceo (em caroco);2021;4144
Goiás;Algodao herbáceo (em caroco);2022;4137
Goiás;Algodao herbáceo (em caroco);2023;3667
Goiás;Cana-de-acúcar;1988;67854
Goiás;Cana-de-acúcar;1989;70451
Goiás;Cana-de-acúcar;1990;70406
Goiás;Cana-de-acúcar;1991;70017
Goiás;Cana-de-acúcar;1992;72869
Goiás;Cana-de-acúcar;1993;73273
Goiás;Cana-de-acúcar;1994;74756
Goiás;Cana-de-acúcar;1995;73593
Goiás;Cana-de-acúcar;1996;78752
Goiás;Cana-de-acúcar;1997;78659
Goiás;Cana-de-acúcar;1998;79529
Goiás;Cana-de-acúcar;1999;71881
Goiás;Cana-de-acúcar;2000;73017
Goiás;Cana-de-acúcar;2001;78921
Goiás;Cana-de-acúcar;2002;80473
Goiás;Cana-de-acúcar;2003;78293
Goiás;Cana-de-acúcar;2004;79403
Goiás;Cana-de-acúcar;2005;79564
Goiás;Cana-de-acúcar;2006;81906
Goiás;Cana-de-acúcar;2007;80531
Goiás;Cana-de-acúcar;2008;82553
Goiás;Cana-de-acúcar;2009;83363
Goiás;Cana-de-acúcar;2010;82949
Goiás;Cana-de-acúcar;2011;78709
Goiás;Cana-de-acúcar;2012;79617
Goiás;Cana-de-acúcar;2013;80625
Goiás;Cana-de-acúcar;2014;78396
Goiás;Cana-de-acúcar;2015;77487
Goiás;Cana-de-acúcar;2016;76301
Goiás;Cana-de-acúcar;2017;77360
Goiás;Cana-de-acúcar;2018;79939
Goiás;Cana-de-acúcar;2019;79533
Goiás;Cana-de-acúcar;2020;81757
Goiás;Cana-de-acúcar;2021;77716
Goiás;Cana-de-acúcar;2022;78967
Goiás;Cana-de-acúcar;2023;83407
Goiás;Feijao (em grao);1988;383
Goiás;Feijao (em grao);1989;549
Goiás;Feijao (em grao);1990;658
Goiás;Feijao (em grao);1991;685
Goiás;Feijao (em grao);1992;770
Goiás;Feijao (em grao);1993;874
Goiás;Feijao (em grao);1994;950
Goiás;Feijao (em grao);1995;988
Goiás;Feijao (em grao);1996;1279
Goiás;Feijao (em grao);1997;1611
Goiás;Feijao (em grao);1998;1703
Goiás;Feijao (em grao);1999;1384
Goiás;Feijao (em grao);2000;1786
Goiás;Feijao (em grao);2001;1753
Goiás;Feijao (em grao);2002;1920
Goiás;Feijao (em grao);2003;2067
Goiás;Feijao (em grao);2004;2009
Goiás;Feijao (em grao);2005;2371
Goiás;Feijao (em grao);2006;2013
Goiás;Feijao (em grao);2007;2038
Goiás;Feijao (em grao);2008;2263
Goiás;Feijao (em grao);2009;2299
Goiás;Feijao (em grao);2010;2428
Goiás;Feijao (em grao);2011;2361
Goiás;Feijao (em grao);2012;2394
Goiás;Feijao (em grao);2013;2247
Goiás;Feijao (em grao);2014;2445
Goiás;Feijao (em grao);2015;2357
Goiás;Feijao (em grao);2016;2307
Goiás;Feijao (em grao);2017;2308
Goiás;Feijao (em grao);2018;2296
Goiás;Feijao (em grao);2019;2295
Goiás;Feijao (em grao);2020;2630
Goiás;Feijao (em grao);2021;2451
Goiás;Feijao (em grao);2022;2683
Goiás;Feijao (em grao);2023;2785
Goiás;Milho (em grao);1988;2691
Goiás;Milho (em grao);1989;3404
Goiás;Milho (em grao);1990;2115
Goiás;Milho (em grao);1991;3275
Goiás;Milho (em grao);1992;3473
Goiás;Milho (em grao);1993;3537
Goiás;Milho (em grao);1994;3476
Goiás;Milho (em grao);1995;3951
Goiás;Milho (em grao);1996;3918
Goiás;Milho (em grao);1997;3972
Goiás;Milho (em grao);1998;3810
Goiás;Milho (em grao);1999;4277
Goiás;Milho (em grao);2000;4357
Goiás;Milho (em grao);2001;4580
Goiás;Milho (em grao);2002;4636
Goiás;Milho (em grao);2003;5073
Goiás;Milho (em grao);2004;5059
Goiás;Milho (em grao);2005;4645
Goiás;Milho (em grao);2006;4743
Goiás;Milho (em grao);2007;4995
Goiás;Milho (em grao);2008;5632
Goiás;Milho (em grao);2009;5495
Goiás;Milho (em grao);2010;5448
Goiás;Milho (em grao);2011;5978
Goiás;Milho (em grao);2012;6740
Goiás;Milho (em grao);2013;6250
Goiás;Milho (em grao);2014;6469
Goiás;Milho (em grao);2015;6786
Goiás;Milho (em grao);2016;4339
Goiás;Milho (em grao);2017;6120
Goiás;Milho (em grao);2018;5999
Goiás;Milho (em grao);2019;7183
Goiás;Milho (em grao);2020;6837
Goiás;Milho (em grao);2021;5779
Goiás;Milho (em grao);2022;5615
Goiás;Milho (em grao);2023;6628
Goiás;Soja (em grao);1988;1937
Goiás;Soja (em grao);1989;2074
Goiás;Soja (em grao);1990;1294
Goiás;Soja (em grao);1991;2082
Goiás;Soja (em grao);1992;2184
Goiás;Soja (em grao);1993;2039
Goiás;Soja (em grao);1994;2080
Goiás;Soja (em grao);1995;1914
Goiás;Soja (em grao);1996;2229
Goiás;Soja (em grao);1997;2411
Goiás;Soja (em grao);1998;2465
Goiás;Soja (em grao);1999;2563
Goiás;Soja (em grao);2000;2744
Goiás;Soja (em grao);2001;2633
Goiás;Soja (em grao);2002;2840
Goiás;Soja (em grao);2003;2903
Goiás;Soja (em grao);2004;2351
Goiás;Soja (em grao);2005;2622
Goiás;Soja (em grao);2006;2414
Goiás;Soja (em grao);2007;2738
Goiás;Soja (em grao);2008;3029
Goiás;Soja (em grao);2009;2940
Goiás;Soja (em grao);2010;2965
Goiás;Soja (em grao);2011;3009
Goiás;Soja (em grao);2012;3146
Goiás;Soja (em grao);2013;3024
Goiás;Soja (em grao);2014;2814
Goiás;Soja (em grao);2015;2640
Goiás;Soja (em grao);2016;3093
Goiás;Soja (em grao);2017;3414
Goiás;Soja (em grao);2018;3462
Goiás;Soja (em grao);2019;3258
Goiás;Soja (em grao);2020;3592
Goiás;Soja (em grao);2021;3542
Goiás;Soja (em grao);2022;3691
Goiás;Soja (em grao);2023;3791
Distrito Federal;Algodao herbáceo (em caroco);1988;-
Distrito Federal;Algodao herbáceo (em caroco);1989;-
Distrito Federal;Algodao herbáceo (em caroco);1990;-
Distrito Federal;Algodao herbáceo (em caroco);1991;-
Distrito Federal;Algodao herbáceo (em caroco);1992;-
Distrito Federal;Algodao herbáceo (em caroco);1993;-
Distrito Federal;Algodao herbáceo (em caroco);1994;-
Distrito Federal;Algodao herbáceo (em caroco);1995;-
Distrito Federal;Algodao herbáceo (em caroco);1996;-
Distrito Federal;Algodao herbáceo (em caroco);1997;-
Distrito Federal;Algodao herbáceo (em caroco);1998;-
Distrito Federal;Algodao herbáceo (em caroco);1999;-
Distrito Federal;Algodao herbáceo (em caroco);2000;3521
Distrito Federal;Algodao herbáceo (em caroco);2001;2947
Distrito Federal;Algodao herbáceo (em caroco);2002;2826
Distrito Federal;Algodao herbáceo (em caroco);2003;3364
Distrito Federal;Algodao herbáceo (em caroco);2004;2800
Distrito Federal;Algodao herbáceo (em caroco);2005;3462
Distrito Federal;Algodao herbáceo (em caroco);2006;3400
Distrito Federal;Algodao herbáceo (em caroco);2007;2715
Distrito Federal;Algodao herbáceo (em caroco);2008;-
Distrito Federal;Algodao herbáceo (em caroco);2009;-
Distrito Federal;Algodao herbáceo (em caroco);2010;-
Distrito Federal;Algodao herbáceo (em caroco);2011;2600
Distrito Federal;Algodao herbáceo (em caroco);2012;3500
Distrito Federal;Algodao herbáceo (em caroco);2013;-
Distrito Federal;Algodao herbáceo (em caroco);2014;-
Distrito Federal;Algodao herbáceo (em caroco);2015;-
Distrito Federal;Algodao herbáceo (em caroco);2016;-
Distrito Federal;Algodao herbáceo (em caroco);2017;4520
Distrito Federal;Algodao herbáceo (em caroco);2018;-
Distrito Federal;Algodao herbáceo (em caroco);2019;-
Distrito Federal;Algodao herbáceo (em caroco);2020;-
Distrito Federal;Algodao herbáceo (em caroco);2021;-
Distrito Federal;Algodao herbáceo (em caroco);2022;-
Distrito Federal;Algodao herbáceo (em caroco);2023;-
Distrito Federal;Cana-de-acúcar;1988;18000
Distrito Federal;Cana-de-acúcar;1989;18000
Distrito Federal;Cana-de-acúcar;1990;-
Distrito Federal;Cana-de-acúcar;1991;48466
Distrito Federal;Cana-de-acúcar;1992;50000
Distrito Federal;Cana-de-acúcar;1993;38711
Distrito Federal;Cana-de-acúcar;1994;46420
Distrito Federal;Cana-de-acúcar;1995;69616
Distrito Federal;Cana-de-acúcar;1996;21651
Distrito Federal;Cana-de-acúcar;1997;66489
Distrito Federal;Cana-de-acúcar;1998;47415
Distrito Federal;Cana-de-acúcar;1999;46919
Distrito Federal;Cana-de-acúcar;2000;44460
Distrito Federal;Cana-de-acúcar;2001;44178
Distrito Federal;Cana-de-acúcar;2002;41384
Distrito Federal;Cana-de-acúcar;2003;45072
Distrito Federal;Cana-de-acúcar;2004;46600
Distrito Federal;Cana-de-acúcar;2005;51481
Distrito Federal;Cana-de-acúcar;2006;53711
Distrito Federal;Cana-de-acúcar;2007;53406
Distrito Federal;Cana-de-acúcar;2008;72207
Distrito Federal;Cana-de-acúcar;2009;84607
Distrito Federal;Cana-de-acúcar;2010;75270
Distrito Federal;Cana-de-acúcar;2011;74000
Distrito Federal;Cana-de-acúcar;2012;80000
Distrito Federal;Cana-de-acúcar;2013;89707
Distrito Federal;Cana-de-acúcar;2014;87313
Distrito Federal;Cana-de-acúcar;2015;87000
Distrito Federal;Cana-de-acúcar;2016;70000
Distrito Federal;Cana-de-acúcar;2017;83000
Distrito Federal;Cana-de-acúcar;2018;85000
Distrito Federal;Cana-de-acúcar;2019;85000
Distrito Federal;Cana-de-acúcar;2020;85000
Distrito Federal;Cana-de-acúcar;2021;85000
Distrito Federal;Cana-de-acúcar;2022;94397
Distrito Federal;Cana-de-acúcar;2023;85000
Distrito Federal;Feijao (em grao);1988;747
Distrito Federal;Feijao (em grao);1989;983
Distrito Federal;Feijao (em grao);1990;1185
Distrito Federal;Feijao (em grao);1991;1362
Distrito Federal;Feijao (em grao);1992;1056
Distrito Federal;Feijao (em grao);1993;1544
Distrito Federal;Feijao (em grao);1994;1733
Distrito Federal;Feijao (em grao);1995;1741
Distrito Federal;Feijao (em grao);1996;1641
Distrito Federal;Feijao (em grao);1997;1933
Distrito Federal;Feijao (em grao);1998;1879
Distrito Federal;Feijao (em grao);1999;1915
Distrito Federal;Feijao (em grao);2000;2209
Distrito Federal;Feijao (em grao);2001;2089
Distrito Federal;Feijao (em grao);2002;2387
Distrito Federal;Feijao (em grao);2003;2483
Distrito Federal;Feijao (em grao);2004;1999
Distrito Federal;Feijao (em grao);2005;2523
Distrito Federal;Feijao (em grao);2006;1904
Distrito Federal;Feijao (em grao);2007;2446
Distrito Federal;Feijao (em grao);2008;2473
Distrito Federal;Feijao (em grao);2009;2581
Distrito Federal;Feijao (em grao);2010;2851
Distrito Federal;Feijao (em grao);2011;3011
Distrito Federal;Feijao (em grao);2012;2923
Distrito Federal;Feijao (em grao);2013;1531
Distrito Federal;Feijao (em grao);2014;2730
Distrito Federal;Feijao (em grao);2015;2132
Distrito Federal;Feijao (em grao);2016;1602
Distrito Federal;Feijao (em grao);2017;2984
Distrito Federal;Feijao (em grao);2018;2311
Distrito Federal;Feijao (em grao);2019;2540
Distrito Federal;Feijao (em grao);2020;2568
Distrito Federal;Feijao (em grao);2021;2838
Distrito Federal;Feijao (em grao);2022;2725
Distrito Federal;Feijao (em grao);2023;2930
Distrito Federal;Milho (em grao);1988;3328
Distrito Federal;Milho (em grao);1989;3444
Distrito Federal;Milho (em grao);1990;2700
Distrito Federal;Milho (em grao);1991;3725
Distrito Federal;Milho (em grao);1992;3532
Distrito Federal;Milho (em grao);1993;3778
Distrito Federal;Milho (em grao);1994;4120
Distrito Federal;Milho (em grao);1995;4418
Distrito Federal;Milho (em grao);1996;4099
Distrito Federal;Milho (em grao);1997;4810
Distrito Federal;Milho (em grao);1998;4697
Distrito Federal;Milho (em grao);1999;4661
Distrito Federal;Milho (em grao);2000;5115
Distrito Federal;Milho (em grao);2001;4269
Distrito Federal;Milho (em grao);2002;5458
Distrito Federal;Milho (em grao);2003;5678
Distrito Federal;Milho (em grao);2004;5666
Distrito Federal;Milho (em grao);2005;6187
Distrito Federal;Milho (em grao);2006;5929
Distrito Federal;Milho (em grao);2007;6393
Distrito Federal;Milho (em grao);2008;6707
Distrito Federal;Milho (em grao);2009;7026
Distrito Federal;Milho (em grao);2010;7529
Distrito Federal;Milho (em grao);2011;8112
Distrito Federal;Milho (em grao);2012;8153
Distrito Federal;Milho (em grao);2013;7904
Distrito Federal;Milho (em grao);2014;9347
Distrito Federal;Milho (em grao);2015;8098
Distrito Federal;Milho (em grao);2016;4168
Distrito Federal;Milho (em grao);2017;7052
Distrito Federal;Milho (em grao);2018;6173
Distrito Federal;Milho (em grao);2019;7809
Distrito Federal;Milho (em grao);2020;7943
Distrito Federal;Milho (em grao);2021;5400
Distrito Federal;Milho (em grao);2022;5450
Distrito Federal;Milho (em grao);2023;5643
Distrito Federal;Soja (em grao);1988;1915
Distrito Federal;Soja (em grao);1989;2183
Distrito Federal;Soja (em grao);1990;1486
Distrito Federal;Soja (em grao);1991;2348
Distrito Federal;Soja (em grao);1992;2210
Distrito Federal;Soja (em grao);1993;2126
Distrito Federal;Soja (em grao);1994;2159
Distrito Federal;Soja (em grao);1995;1966
Distrito Federal;Soja (em grao);1996;1930
Distrito Federal;Soja (em grao);1997;2293
Distrito Federal;Soja (em grao);1998;2424
Distrito Federal;Soja (em grao);1999;2311
Distrito Federal;Soja (em grao);2000;2766
Distrito Federal;Soja (em grao);2001;2052
Distrito Federal;Soja (em grao);2002;2731
Distrito Federal;Soja (em grao);2003;2769
Distrito Federal;Soja (em grao);2004;2670
Distrito Federal;Soja (em grao);2005;3198
Distrito Federal;Soja (em grao);2006;2700
Distrito Federal;Soja (em grao);2007;2712
Distrito Federal;Soja (em grao);2008;3150
Distrito Federal;Soja (em grao);2009;3178
Distrito Federal;Soja (em grao);2010;3196
Distrito Federal;Soja (em grao);2011;3355
Distrito Federal;Soja (em grao);2012;3200
Distrito Federal;Soja (em grao);2013;2900
Distrito Federal;Soja (em grao);2014;3000
Distrito Federal;Soja (em grao);2015;2626
Distrito Federal;Soja (em grao);2016;3300
Distrito Federal;Soja (em grao);2017;3450
Distrito Federal;Soja (em grao);2018;3540
Distrito Federal;Soja (em grao);2019;3480
Distrito Federal;Soja (em grao);2020;3900
Distrito Federal;Soja (em grao);2021;3900
Distrito Federal;Soja (em grao);2022;3600
Distrito Federal;Soja (em grao);2023;3600
Fonte: IBGE - Producao Agrícola Municipal;;;
;;;
Notas;;;
"1 - Os municípios sem informacao para pelo menos um produto da lavoura temporária nao aparecem nas listas;";;;
2 - A partir do ano de 2001 as quantidades produzidas dos produtos melancia e melao passam a ser expressas em toneladas. Nos anos anteriores eram expressas em mil frutos. O rendimento médio passa a ser expresso em Kg/ha. Nos anos anteriores era expresso em frutos/ha.;;;
3 - Veja o documento AlteracoesUnidadesMedidaFrutas.pdf com as alteracões de unidades de medida das frutíferas ocorridas em 2001 e a tabela de conversao fruto x quilograma.;;;
4 - Os produtos girassol e triticale só apresentam informacao a partir de 2005.;;;
5 - A quantidade produzida de abacaxi é expressa em mil frutos e o rendimento médio em frutos/ha.;;;
6 - Valores para a categoria Total indisponíveis para as variáveis Quantidade produzida e Rendimento médio, pois as unidades de medida diferem para determinados produtos.;;;
